"","PhytoDate","WQDate","StationCode","Month","Year","Latitude","Longitude","Genus","CarbonperML","AirTemp","Chla","Pheophytin","TotAmmonia","DissAmmonia","DissNitrateNitrite","DOC","TOC","DON","TON","DissOrthophos","TotPhos","DissSilica","TDS","TSS","TKN","Depth","Secchi","Microcystis","SpCndSurface","DOSurface","WTSurface"
"1096",2017-07-24,2017-07-24,"D41",7,2017,38.03022,-122.3729,"Microcystis",0,59.7,"2.21","1.48",NA,"0.12","0.29","ND","ND","0.2",NA,"0.09",0.12,"7.1",27560,"83","0.3",45.3,48,1,40532,7.25,18.11
"1097",2017-07-24,2017-07-24,"D41A",7,2017,38.08472,-122.3907,"Microcystis",0,61.3,"4.01","4.03",NA,"0.13","0.3","ND","0.5","0.5",NA,"0.11",0.25,"7.8",22040,"218","0.6",10.6,12,1,33446,7.73,20.29
"1098",2017-07-24,2017-07-24,"D6",7,2017,38.04436,-122.1177,"Microcystis",0,68.7,"2.64","2.14",NA,"0.08","0.27","0.6","0.6","0.1",NA,"0.09",0.13,"8",14240,"110","0.4",33,28,1,22458,7.81,20.8
"1099",2017-07-24,2017-07-24,"D7",7,2017,38.11714,-122.0397,"Microcystis",0,69.3,"2.57","2.27",NA,"0.11","0.25","0.9","1","0.4",NA,"0.08",0.11,"8.9",9050,"86","0.3",9.7,24,1,15171,7.93,21.58
"1100",2017-07-24,2017-07-24,"NZ002",7,2017,38.06529,-122.2152,"Microcystis",0,66,"2.54","1.71",NA,"0.11","0.28","0.5","0.5","0.2",NA,"0.09",0.14,"7.4",18980,"94","0.3",49.9,32,1,30433,7.58,20.31
"1101",2017-07-24,2017-07-24,"NZ004",7,2017,38.03576,-122.1616,"Microcystis",0,68.4,"2.13","1.67",NA,"0.11","0.28","0.5","0.5","0.2",NA,"0.09",0.14,"7.7",17180,"92","0.3",57.9,28,1,27360,7.57,20.25
"1102",2017-07-24,2017-07-24,"NZ325",7,2017,38.05798,-122.2919,"Microcystis",0,61.7,"2.28","1.11",NA,"0.08","0.28","ND","ND","0.2",NA,"0.09",0.12,"6.9",21180,"76","0.3",44.2,40,1,32592,7.61,20.12
"1103",2017-08-10,2017-08-10,"C3A",8,2017,38.36771,-121.5205,"Microcystis",0,61,"3.25","1.21",NA,"0.34","0.06","2.1","2.1","0.2",NA,"0.06",0.06,"15.5",67,"10","0.5",16.62,NA,1,134,8.5,21.31
"1104",2017-08-10,2017-08-10,"D22",8,2017,38.08453,-121.7391,"Microcystis",0,62.6,"3.68","2.36",NA,"0.08","0.22","2","2","0.1",NA,"0.06",0.06,"14",188,"18","0.2",32.7,60,1,330,8.21,21.92
"1105",2017-08-10,2017-08-10,"D4",8,2017,38.06248,-121.8205,"Microcystis",0,60.8,"2.45","1.54",NA,"0.05","0.26","1.9","2.1","0.3",NA,"0.07",0.07,"10.7",527,"23","0.3",41.1,56,2,2823,8.27,21.45
"1106",2017-08-10,2017-08-10,"NZ068",8,2017,38.14272,-121.6895,"Microcystis",0,65.8,"3.53","1.78",NA,"0.14","1.4","2","2","0.1",NA,"0.06",0.06,"14.3",70,"16","0.3",40.3,120,1,125,8.1,22.25
"1107",2017-08-11,2017-08-11,"C10A",8,2017,37.67934,-121.2647,"Microcystis",0,83,"12.24","2.15",NA,"0.03","0.38","2.7","2.9","0.3",NA,"0.05",0.07,"9",92,"33","0.4",8.9,NA,1,162,9.54,18.43
"1108",2017-08-11,2017-08-11,"C9",8,2017,37.83095,-121.554,"Microcystis",11502.2856724479,77,"2.61","1.45",NA,"0.03","0.19","2.6","2.7","0.3",NA,"0.09",0.09,"9.5",103,"13","0.4",16,NA,2,195,7.18,24.78
"1109",2017-08-14,2017-08-14,"D12",8,2017,38.02161,-121.8063,"Microcystis",0,66,"3.25","1.17",NA,"0.06","0.23","2.1","2.1","0.2",NA,"0.07",0.07,"11.2",441,"12","0.3",41,76,1,813,8.07,22.49
"1110",2017-08-14,2017-08-14,"D19",8,2017,38.04376,-121.6148,"Microcystis",0,71.6,"2.72","1.7",NA,"0.03","0.18","2.2","2.2","0.1",NA,"0.07",0.07,"10.2",135,"6","0.2",12.1,156,1,244,7.8,23.33
"1111",2017-08-14,2017-08-14,"D28A",8,2017,37.97048,-121.573,"Microcystis",0,74.4,"1.99","0.92",NA,"0.02","0.12","2.4","2.4","0.2",NA,"0.08",0.08,"9.7",102,"3","0.4",35.3,180,1,184,7.54,24.51
"1112",2017-08-15,2017-08-15,"D16",8,2017,38.0969,-121.6691,"Microcystis",0,68.5,"3.22","1.64",NA,"0.05","0.25","2","2","0.1",NA,"0.06",0.07,"11.7",111,"9","0.2",37.1,96,2,192,7.78,23.28
"1113",2017-08-15,2017-08-15,"D26",8,2017,38.07664,-121.5669,"Microcystis",0,68.9,"1.95","0.97",NA,"0.1","0.22","2","2","0.1",NA,"0.06",0.07,"13.1",82,"4","0.3",41.1,136,2,139,7.63,23.35
"1114",2017-08-15,2017-08-15,"MD10A",8,2017,38.04226,-121.4199,"Microcystis",0,74.3,"11.06","3.1",NA,"0.03","0.05","3.1","3.1","0.3",NA,"0.05",0.06,"13.3",91,"6","0.4",17.7,96,1,151,7.27,26.02
"1115",2017-08-15,2017-08-15,"P8",8,2017,37.97817,-121.3823,"Microcystis",0,76.1,"11.29","2.98",NA,"0.02","0.54","2.6","2.7","0.4",NA,"0.13",0.13,"8.6",131,"4","0.4",41.6,112,1,239,9.41,22.59
"1116",2017-08-16,2017-08-16,"D10",8,2017,38.04631,-121.9183,"Microcystis",0,69.6,"2.28","0.95",NA,"0.05","0.3","1.4","1.5","0.1",NA,"0.07",0.07,"10.8",2566,"20","0.3",44.8,44,1,4561,8.43,21.33
"1117",2017-08-16,2017-08-16,"D8",8,2017,38.05992,-121.99,"Microcystis",0,68.2,"1.83","0.65",NA,"0.05","0.3","1.2","1.2","ND",NA,"0.07",0.07,"10.4",3648,"13","0.2",47.8,80,1,6336,8.4,21.41
"1118",2017-08-16,2017-08-16,"EZ2",8,2017,38.0648,-121.8347,"Microcystis",0,71.4,"2.57","1.53",NA,"0.06","0.26","1.8","1.8","0.2",NA,"0.07",0.07,"11.9",1070,"18","0.3",40.8,52,1,1905,8.19,21.99
"1119",2017-08-16,2017-08-16,"EZ6",8,2017,38.0463,-121.9183,"Microcystis",0,69.6,"2.39","1.24",NA,"0.06","0.29","1.4","1.4","0.2",NA,"0.07",0.08,"10.8",2610,"25","0.3",44.8,44,1,4561,8.43,21.33
"1120",2017-08-17,2017-08-17,"D6",8,2017,38.04436,-122.1177,"Microcystis",0,68,"3.15","0.66",NA,"0.06","0.33","0.9","0.9","ND",NA,"0.08",0.08,"9.1",13410,"27","0.2",31.1,64,1,20700,8.16,20.5
"1121",2017-08-17,2017-08-17,"D7",8,2017,38.11714,-122.0397,"Microcystis",0,72.1,"4.07","0.59",NA,"0.03","0.31","1.2","1.3","ND",NA,"0.08",0.09,"9.2",8220,"51","0.2",8.5,48,1,13201,8.43,21.18
"1122",2017-08-17,2017-08-17,"NZ032",8,2017,38.16991,-122.0211,"Microcystis",0,80.4,"5.07","0.85",NA,"0.03","0.32","1.9","2","0.1",NA,"0.09",0.1,"9.6",6100,"24","0.2",31.1,52,1,10047,8.17,22.21
"1123",2017-08-17,2017-08-17,"NZS42",8,2017,38.18045,-122.0476,"Microcystis",0,78.3,"3.64","0.94",NA,"0.05","0.52","2.9","3","0.2",NA,"0.16",0.17,"9.8",5620,"38","0.4",19.6,40,1,9128,7.79,22.15
"1124",2017-08-21,2017-08-21,"D41",8,2017,38.03022,-122.3729,"Microcystis",0,65.1,"1.49","1.56",NA,"0.12","0.31","0.5","0.6","0.1",NA,"0.1",0.12,"5.6",28500,"88","0.3",45.9,56,1,41066,7.3,18.9
"1125",2017-08-21,2017-08-21,"D41A",8,2017,38.08472,-122.3907,"Microcystis",0,63.5,"1.91","1.64",NA,"0.11","0.32","0.8","0.8","0.2",NA,"0.1",0.13,"6.5",24720,"103","0.3",11,32,1,34555,7.63,19.77
"1126",2017-08-21,2017-08-21,"NZ002",8,2017,38.06529,-122.2152,"Microcystis",0,67.8,"1.63","1.5",NA,"0.09","0.33","0.8","0.8","ND",NA,"0.1",0.11,"6.6",19880,"79","0.2",52.6,44,1,29963,7.67,20.17
"1127",2017-08-21,2017-08-21,"NZ004",8,2017,38.03576,-122.1616,"Microcystis",0,69.3,"1.85","1.48",NA,"0.1","0.33","0.9","0.9","0.2",NA,"0.09",0.12,"8",17590,"83","0.3",56.1,44,1,24559,7.79,20.16
"1128",2017-08-21,2017-08-21,"NZ325",8,2017,38.05798,-122.2919,"Microcystis",0,66.2,"1.53","0.79",NA,"0.1","0.37","0.7","0.7","ND",NA,"0.1",0.1,"6.2",20860,"46","0.2",45.9,60,1,31707,7.64,20.12
"1129",2017-09-11,2017-09-11,"C10A",9,2017,37.67934,-121.2647,"Microcystis",34413.5574319516,92,"10.39","3.02",NA,"0.01","0.63","2.5","2.5","0.1",NA,"0.07",0.1,"9.5",95,"33","0.2",7.49,NA,1,172,8.84,20.9
"1130",2017-09-11,2017-09-11,"C9",9,2017,37.83095,-121.554,"Microcystis",26316.201426084,89,"2.36","2.24",NA,"0.04","0.22","2.9","2.9","0.2",NA,"0.09",0.09,"13.8",110,"20","0.3",14.39,NA,2,190,7.12,24.86
"1131",2017-09-11,2017-09-11,"D22",9,2017,38.08453,-121.7391,"Microcystis",0,73.2,"4.09","1",NA,"0.11","0.23","1.9","1.9","ND",NA,"0.06",0.07,"16.9",93,"10","0.3",34.2,100,2,151,8,22.55
"1132",2017-09-11,2017-09-11,"D4",9,2017,38.06248,-121.8205,"Microcystis",0,68.7,"1.9","0.97",NA,"0.06","0.29","1.8","1.9","0.1",NA,"0.07",0.08,"15.2",749,"27","0.3",35,56,2,1362,7.86,22.85
"1133",2017-09-11,2017-09-11,"NZ068",9,2017,38.14272,-121.6895,"Microcystis",0,76.8,"2.45","0.72",NA,"0.16","0.19","1.9","1.9","ND",NA,"0.06",0.07,"16.8",93,"5","0.2",23,120,1,150,8.06,22.09
"1134",2017-09-12,2017-09-12,"C3A",9,2017,38.36771,-121.5205,"Microcystis",0,85,"2.9","1.63",NA,"0.22","0.09","2.2","2.3","0.1",NA,"0.06",0.06,"17.5",90,"16","0.3",15.28,NA,1,147,8.57,20.74
"1135",2017-09-12,2017-09-12,"D12",9,2017,38.02161,-121.8063,"Microcystis",0,73.6,"2.97","1.7",NA,"0.06","0.26","2.2","2.2","0.1",NA,"0.08",0.08,"15.1",319,"16","0.2",25.6,60,3,592,7.83,23.22
"1136",2017-09-12,2017-09-12,"D19",9,2017,38.04376,-121.6148,"Microcystis",13194.6546192169,75.9,"2.41","1.23",NA,"0.04","0.24","2","2","ND",NA,"0.07",0.08,"15.5",98,"4","0.1",24,180,3,181,7.93,23.7
"1137",2017-09-12,2017-09-12,"D28A",9,2017,37.97048,-121.573,"Microcystis",81927.2378233862,80.8,"1.79","0.77",NA,"0.03","0.14","2.4","2.4","ND",NA,"0.07",0.07,"13.7",96,"2","0.2",21.8,268,3,172,8.02,24.8
"1138",2017-09-13,2017-09-13,"D16",9,2017,38.0969,-121.6691,"Microcystis",0,64.4,"2.65","1.47",NA,"0.06","0.26","2","2.1","0.2",NA,"0.06",0.06,"15.8",94,"8","0.3",51,124,3,166,8.07,23.08
"1139",2017-09-13,2017-09-13,"D26",9,2017,38.07664,-121.5669,"Microcystis",0,65.8,"1.64","1.16",NA,"0.1","0.25","2","2","0.1",NA,"0.06",0.06,"16",89,"8","0.2",45.5,136,3,150,8.03,22.61
"1140",2017-09-13,2017-09-13,"MD10A",9,2017,38.04226,-121.4199,"Microcystis",0,72,"7.65","2.67",NA,"0.02","0.08","2.9","2.9","0.2",NA,"0.06",0.07,"15.8",92,"5","0.3",20.2,108,2,158,7.46,25.18
"1141",2017-09-13,2017-09-13,"P8",9,2017,37.97817,-121.3823,"Microcystis",0,73.8,"3.38","2.29",NA,"0.07","1.04","2.6","2.7","0.3",NA,"0.16",0.16,"10.8",167,"4","0.4",41.8,104,2,301,7.64,23.61
"1142",2017-09-14,2017-09-14,"D10",9,2017,38.04631,-121.9183,"Microcystis",0,66,"2.83","1.41",NA,"0.08","0.32","1.9","2","0.2",NA,"0.08",0.08,"29.3",1702,"25","0.3",39.9,48,2,3023,8.43,22.06
"1143",2017-09-14,2017-09-14,"D8",9,2017,38.05992,-121.99,"Microcystis",0,64.9,"2.34","0.87",NA,"0.08","0.34","1.8","1.9","0.3",NA,"0.08",0.08,"70.9",3158,"24","0.2",46.9,56,2,5280,8.44,22.28
"1144",2017-09-14,2017-09-14,"EZ2",9,2017,38.0628,-121.8578,"Microcystis",0,67.3,"2.62","1.28",NA,"0.09","0.3","1.9","2.1","0.3",NA,"0.08",0.08,"15.9",871,"16","0.3",65.2,76,2,1564,8.36,22.47
"1145",2017-09-14,2017-09-14,"EZ6",9,2017,38.0552,-121.9473,"Microcystis",0,65.8,"2.37","1.22",NA,"0.09","0.33","1.8","1.9","0.2",NA,"0.08",0.08,"70.4",2566,"28","0.3",46.7,36,2,4408,8.36,22.19
"1146",2017-09-15,2017-09-18,"D6",9,2017,38.04436,-122.1177,"Microcystis",0,68.9,"1.88","1.24",NA,"0.12","0.34","0.5","0.6","0.1",NA,"0.09",0.11,"12",11830,"43","0.3",46.7,56,2,19013,8.07,20.97
"1147",2017-09-15,2017-09-18,"D7",9,2017,38.11714,-122.0397,"Microcystis",0,69.8,"3.61","2.63",NA,"0.05","0.33","0.9","1","0.1",NA,"0.09",0.14,"13.2",5676,"82","0.3",7,32,2,9441,8.47,20.9
"1148",2017-09-15,2017-09-18,"NZ032",9,2017,38.16991,-122.0211,"Microcystis",0,70,"4.08","1.3",NA,"0.05","0.31","1.5","1.5","0.2",NA,"0.1",0.11,"12.6",4448,"45","0.3",27.1,40,2,7784,8.29,20.96
"1149",2017-09-15,2017-09-18,"NZS42",9,2017,38.18045,-122.0476,"Microcystis",0,70.2,"3.17","1.7",NA,"0.07","0.37","2.1","2.2","0.2",NA,"0.12",0.15,"11.8",4868,"48","0.4",13.1,40,2,8464,7.72,21.4
"1150",2017-09-18,2017-09-19,"D41",9,2017,38.03022,-122.3729,"Microcystis",0,63.5,"1.46","0.78",NA,"0.09","0.27","ND","ND","ND",NA,"0.09",0.1,"7.2",26600,"37","0.2",44,76,1,39454,7.41,19.53
"1151",2017-09-18,2017-09-19,"D41A",9,2017,38.08472,-122.3907,"Microcystis",0,62.2,"4.5","4.12",NA,"0.07","0.32","0.5","0.5","0.1",NA,"0.1",0.1,"8.6",21180,"53","0.3",8.1,44,1,31456,8.01,19.8
"1152",2017-09-18,2017-09-19,"NZ002",9,2017,38.06529,-122.2152,"Microcystis",0,66.7,"1.72","2",NA,"0.09","0.34","ND","0.5","0.1",NA,"0.1",0.13,"9.3",17000,"81","0.3",59.9,40,1,27033,7.73,20.36
"1153",2017-09-18,2017-09-19,"NZ004",9,2017,38.03576,-122.1616,"Microcystis",0,68,"1.98","0.99",NA,"0.08","0.34","0.7","0.7","0.1",NA,"0.1",0.1,"11.9",12100,"38","0.2",48.5,48,1,20348,8,20.67
"1154",2017-09-18,2017-09-19,"NZ325",9,2017,38.05798,-122.2919,"Microcystis",0,64.4,"1.96","0.82",NA,"0.08","0.31","0.5","0.5","0.1",NA,"0.1",0.11,"9.1",18360,"36","0.2",41.9,60,1,28981,7.74,20.19
"1155",2017-10-09,2017-10-09,"D22",10,2017,38.08453,-121.7391,"Microcystis",0,60.3,"2.4","0.92",NA,"0.12","0.23","1.6","1.6","ND",NA,"0.05",0.05,"15.8",85,"11","0.3",31.5,88,1,128,9.12,16.71
"1156",2017-10-09,2017-10-09,"D4",10,2017,38.06248,-121.8205,"Microcystis",0,61.7,"2.26","1.92",NA,"0.08","0.27","1.6","1.6","0.2",NA,"0.08",0.1,"15",1007,"62","0.3",41.1,48,1,1835,8.74,17.91
"1157",2017-10-09,2017-10-09,"NZ068",10,2017,38.14272,-121.6895,"Microcystis",0,61.9,"1.91","0.68",NA,"0.16","0.2","1.7","1.7","0.1",NA,"0.05",0.05,"15.7",70,"5","0.3",30.7,164,1,116,9.27,16.45
"1158",2017-10-10,2017-10-10,"C3A",10,2017,38.36771,-121.5205,"Microcystis",0,69,"1.5","1.18",NA,"0.46","0.09","2","2","0.2",NA,"0.06",0.07,"17",72,"5","0.7",14.66,NA,1,119,9.07,16.1
"1159",2017-10-10,2017-10-10,"D12",10,2017,38.02161,-121.8063,"Microcystis",0,55,"2.72","1.71",NA,"0.07","0.23","1.9","1.9","0.2",NA,"0.06",0.07,"15.1",349,"20","0.3",42.2,48,1,670,8.7,17.59
"1160",2017-10-10,2017-10-10,"D19",10,2017,38.04376,-121.6148,"Microcystis",4210.59222817344,58.8,"1.78","0.74",NA,"0.03","0.19","2","2","0.2",NA,"0.06",0.06,"14.5",95,"4","0.2",26.4,204,1,159,9.13,17.8
"1161",2017-10-10,2017-10-10,"D28A",10,2017,37.97048,-121.573,"Microcystis",97532.4259802217,62.8,"1.62","0.71",NA,"0.02","0.08","2.4","2.4","0.2",NA,"0.05",0.05,"12.3",90,"2","0.2",23.7,288,3,156,8.77,18.17
"1162",2017-10-11,2017-10-11,"C10A",10,2017,37.67934,-121.2647,"Microcystis",0,72,"8.48","2.69",NA,"0.02","0.72","2.8","2.8","0.3",NA,"0.07",0.08,"11.1",127,"28","0.3",6.05,NA,1,220,9.45,16.08
"1163",2017-10-11,2017-10-11,"C9",10,2017,37.83095,-121.554,"Microcystis",2442583.49674942,68,"3.28","1.13",NA,"0.02","0.2","2.6","2.6","0.2",NA,"0.07",0.07,"12.5",106,"5","0.3",15.34,NA,2,188,8.76,18.31
"1164",2017-10-11,2017-10-11,"D16",10,2017,38.0969,-121.6691,"Microcystis",0,54.5,"1.7","0.84",NA,"0.05","0.21","1.8","1.8","0.1",NA,"0.05",0.05,"14.7",94,"6","0.3",39.7,136,1,146,8.96,17.69
"1165",2017-10-11,2017-10-11,"D26",10,2017,38.07664,-121.5669,"Microcystis",0,56.7,"1.35","0.74",NA,"0.07","0.21","1.8","1.8","ND",NA,"0.05",0.05,"14.8",76,"7","0.2",48,140,1,126,9,17.48
"1166",2017-10-11,2017-10-11,"MD10A",10,2017,38.04226,-121.4199,"Microcystis",0,60.1,"4.1","2.3",NA,"0.02","0.08","2.4","2.6","0.2",NA,"0.05",0.05,"13.2",89,"4","0.2",21,196,1,141,8.65,18
"1167",2017-10-11,2017-10-11,"P8",10,2017,37.97817,-121.3823,"Microcystis",0,63.3,"1.61","1.01",NA,"0.09","1.92","2.9","2.9","0.3",NA,"0.27",0.27,"11.7",237,"15","0.4",41.6,140,1,424,7.74,18.5
"1168",2017-10-12,2017-10-12,"D10",10,2017,38.04631,-121.9183,"Microcystis",0,61,"1.91","1.19",NA,"0.09","0.31","1.5","1.6","0.1",NA,"0.07",0.08,"14.2",3058,"31","0.2",41.7,60,1,5567,8.71,17.36
"1169",2017-10-12,2017-10-12,"D8",10,2017,38.05992,-121.99,"Microcystis",0,59.2,"1.75","0.66",NA,"0.09","0.33","1.5","1.5","ND",NA,"0.08",0.08,"14.1",4476,"22","0.1",46.2,44,1,7185,8.77,17.46
"1170",2017-10-12,2017-10-12,"EZ2",10,2017,38.0625,-121.8178,"Microcystis",0,62.6,"2.25","0.72",NA,"0.08","0.27","1.7","1.9","0.1",NA,"0.06",0.07,"14.7",758,"17","0.4",39.4,48,1,1411,8.85,17.65
"1171",2017-10-12,2017-10-12,"EZ6",10,2017,38.0486,-121.9034,"Microcystis",0,63.5,"2.08","0.94",NA,"0.08","0.33","1.6","1.7","ND",NA,"0.07",0.07,"14.2",2274,"24","0.2",42.7,60,1,4185,8.86,17.57
"1172",2017-10-13,2017-10-13,"D6",10,2017,38.04436,-122.1177,"Microcystis",0,61.5,"1.56","ND",NA,"0.12","0.33","0.9","0.9","0.1",NA,"0.09",0.09,"10.8",13480,"18","0.3",50.3,76,1,21039,8.25,17.82
"1173",2017-10-13,2017-10-13,"D7",10,2017,38.11714,-122.0397,"Microcystis",0,63.1,"1.32","0.59",NA,"0.1","0.34","1.3","1.3","0.1",NA,"0.08",0.08,"13",6560,"27","0.3",8,56,1,10626,8.69,17.56
"1174",2017-10-13,2017-10-13,"NZ032",10,2017,38.16991,-122.0211,"Microcystis",0,70.3,"3.52","0.56",NA,"0.11","0.35","1.8","2","0.1",NA,"0.08",0.08,"13.3",5944,"16","0.3",29.7,56,1,10060,8.5,18.39
"1175",2017-10-13,2017-10-13,"NZS42",10,2017,38.18045,-122.0476,"Microcystis",0,70,"1.46","ND",NA,"0.12","0.5","3.3","3.4","0.4",NA,"0.12",0.13,"12.5",5480,"33","0.6",13.8,36,1,9376,7.58,17.26
"1176",2017-10-16,2017-10-16,"D41",10,2017,38.03022,-122.3729,"Microcystis",0,64,"1.2","ND",NA,"0.07","0.32","ND","ND","ND",NA,"0.09",0.1,"6.1",27680,"6","0.2",43.2,104,1,40910,7.3,16.01
"1177",2017-10-16,2017-10-16,"D41A",10,2017,38.08472,-122.3907,"Microcystis",0,59,"1.33","0.5",NA,"0.09","0.33","0.6","0.7","0.1",NA,"0.1",0.1,"8.3",21120,"27","0.3",11.8,36,1,32444,7.91,16.95
"1178",2017-10-16,2017-10-16,"NZ002",10,2017,38.06529,-122.2152,"Microcystis",0,66.9,"1.08","0.74",NA,"0.1","0.33","0.6","0.6","0.1",NA,"0.09",0.09,"8.9",19940,"36","0.3",64.5,64,1,30770,7.86,16.96
"1179",2017-10-16,2017-10-16,"NZ004",10,2017,38.03576,-122.1616,"Microcystis",0,68.4,"0.96","ND",NA,"0.1","0.33","0.7","0.7","ND",NA,"0.09",0.09,"9.9",16740,"23","0.2",100,80,1,25236,8.02,17.14
"1180",2017-10-16,2017-10-16,"NZ325",10,2017,38.05798,-122.2919,"Microcystis",0,67.6,"1.48","0.69",NA,"0.1","0.34","0.6","0.6","0.1",NA,"0.09",0.1,"8.3",21140,"48","0.3",48,60,1,32407,7.78,16.9
"1181",2017-11-07,2017-11-07,"C3A",11,2017,38.36771,-121.5205,"Microcystis",0,42,"1.44","0.92",NA,"0.58","0.13","2.4","2.4","0.2",NA,"0.08",0.08,"17.9",92,"4","0.8",14.8,NA,1,149,9.36,13.68
"1182",2017-11-08,2017-11-08,"C10A",11,2017,37.67934,-121.2647,"Microcystis",0,59,"6.29","2.84",NA,"0.04","1.15","3.4","3.4","0.6",NA,"0.07",0.18,"14.8",180,"90","0.7",6.1,NA,1,296,9.98,12.26
"1183",2017-11-08,2017-11-08,"C9",11,2017,37.83095,-121.554,"Microcystis",1393.32037114602,57,"1.42","1.06",NA,"0.05","0.47","3.6","3.6","0.4",NA,"0.08",0.08,"12",130,"5","0.5",8.5,NA,1,223,8.48,15.43
"1184",2017-11-09,2017-11-09,"D22",11,2017,38.08453,-121.7391,"Microcystis",0,60.4,"2.03","0.88",NA,"0.12","0.41","1.7","1.8","0.1",NA,"0.07",0.07,"15.5",497,"9","0.3",31.6,80,1,952,8.74,15.46
"1185",2017-11-09,2017-11-09,"D4",11,2017,38.06248,-121.8205,"Microcystis",0,54.7,"1.51","0.65",NA,"0.1","0.39","1.6","2.3","0.1",NA,"0.07",0.07,"14.7",3754,"13","0.2",42.2,72,1,5766,8.78,15.39
"1186",2017-11-09,2017-11-09,"NZ068",11,2017,38.14272,-121.6895,"Microcystis",0,59.7,"1.22","ND",NA,"0.21","0.39","1.8","1.8","0.2",NA,"0.08",0.08,"16.1",104,"2","0.5",23,224,1,174,8.82,15.04
"1187",2017-11-13,2017-11-13,"D12",11,2017,38.02161,-121.8063,"Microcystis",0,57.7,"1.76","0.74",NA,"0.07","0.4","1.7","1.8","0.2",NA,"0.06",0.06,"14.6",454,"10","0.3",42.1,100,2,812,9.09,15.5
"1188",2017-11-13,2017-11-13,"D19",11,2017,38.04376,-121.6148,"Microcystis",0,59.7,"1.02","0.65",NA,"0.06","0.45","2.2","2.2","0.2",NA,"0.05",0.06,"14",106,"4","0.3",10.2,200,2,192,8.95,15.47
"1189",2017-11-13,2017-11-13,"D28A",11,2017,37.97048,-121.573,"Microcystis",8603.38935798789,62.1,"1.14","0.76",NA,"0.05","0.38","2.6","2.6","0.2",NA,"0.06",0.06,"12.8",106,"2","0.3",22.9,252,1,191,8.25,15.35
"1190",2017-11-14,2017-11-14,"D16",11,2017,38.0969,-121.6691,"Microcystis",0,56.8,"1.13","ND",NA,"0.08","0.46","2.2","2.2","0.2",NA,"0.07",0.07,"15.1",101,"3","0.4",49.9,200,2,185,8.82,15.37
"1191",2017-11-14,2017-11-14,"D26",11,2017,38.07664,-121.5669,"Microcystis",0,55,"0.69","ND",NA,"0.13","0.52","2.4","2.5","0.3",NA,"0.08",0.08,"15.3",101,"3","0.4",44.7,288,2,184,8.5,15.06
"1192",2017-11-14,2017-11-14,"MD10A",11,2017,38.04226,-121.4199,"Microcystis",0,NA,"2.14","1.2",NA,"0.06","0.6","2.9","3","0.3",NA,"0.07",0.08,"11.1",152,"4","0.5",18.5,144,1,275,8.31,15.4
"1193",2017-11-14,2017-11-14,"P8",11,2017,37.97817,-121.3823,"Microcystis",0,60.8,"1.28","1.12",NA,"0.06","1.35","2.9","2.9","0.2",NA,"0.13",0.14,"14.2",197,"12","0.4",39.5,76,1,375,9.3,14.23
"1194",2017-11-15,2017-11-15,"D10",11,2017,38.04631,-121.9183,"Microcystis",0,52.9,"1.03","0.75",NA,"0.12","0.44","0.6","0.6","ND",NA,"0.07",0.09,"13.8",4972,"67","0.2",41,48,1,8722,8.92,15.16
"1195",2017-11-15,2017-11-15,"D8",11,2017,38.05992,-121.99,"Microcystis",0,52.7,"1.6","0.8",NA,"0.13","0.42","0.5","0.5","ND",NA,"0.08",0.08,"13.6",6088,"35","0.3",49.7,56,1,10302,8.94,15.16
"1196",2017-11-15,2017-11-09,"EZ2",11,2017,38.0803,-121.76,"Microcystis",0,60.8,"2.19","1.06",NA,"0.12","0.4","1.7","1.8","0.1",NA,"0.07",0.07,"15.6",704,"12","0.3",35.5,76,1,1349,8.73,15.46
"1197",2017-11-15,2017-11-09,"EZ6",11,2017,38.0625,-121.8205,"Microcystis",0,54.7,"1.73","0.98",NA,"0.1","0.39","1.6","1.6","0.1",NA,"0.07",0.08,"14.8",2742,"14","0.3",42.2,72,1,5766,8.78,15.39
"1198",2017-11-16,2017-11-16,"D6",11,2017,38.04436,-122.1177,"Microcystis",0,51.8,"0.95","0.81",NA,"0.15","0.41","ND","ND","0.1",NA,"0.09",0.11,"10.6",17060,"39","0.4",50.1,60,1,26704,8.23,15.11
"1199",2017-11-16,2017-11-16,"D7",11,2017,38.11714,-122.0397,"Microcystis",0,52.2,"1.34","1.22",NA,"0.14","0.43","ND","ND","ND",NA,"0.08",0.11,"12.5",10150,"32","0.3",10.5,40,1,16383,8.8,15.15
"1200",2017-11-16,2017-11-16,"NZ032",11,2017,38.16991,-122.0211,"Microcystis",0,52.9,"1.23","0.5",NA,"0.16","0.41","0.7","0.9","0.3",NA,"0.08",0.1,"12.8",7390,"33","0.4",31.5,48,1,12418,8.64,14.92
"1201",2017-11-16,2017-11-16,"NZS42",11,2017,38.18045,-122.0476,"Microcystis",0,52.3,"1.48","0.51",NA,"0.2","0.39","1.3","1.4","0.3",NA,"0.08",0.11,"12.9",7420,"28","0.6",16.5,40,1,12292,7.81,14.91
"1202",2017-11-17,2017-11-17,"D41",11,2017,38.03022,-122.3729,"Microcystis",0,54.1,"1.08","ND",NA,"0.12","0.32","0.5","0.5","0.1",NA,"0.09",0.09,"7.4",27460,"23","0.6",39.4,132,1,42676,7.77,14.56
